Date,Filename,Title,Download Url,CVE,MITRE,YARA
2021-02-01,operation-nightscout-supply-chain-attack-online-gaming-asia,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.02.01.Operation_NightScout/operation-nightscout-supply-chain-attack-online-gaming-asia.pdf,[],"['T1574:N/A', 'T1041:Exfiltration Over Command and Control Channel', 'T1056:Input Capture', 'T1090:Connection Proxy', 'T1569:N/A', 'T1053:Scheduled Task', 'T1195:Supply Chain Compromise', 'T1140:Deobfuscate/Decode Files or Information', 'T1573:N/A', 'T1095:Standard Non-Application Layer Protocol']",[]
2021-02-17,cybleinc.com-Confucius APT Android Spyware Targets Pakistani and Other South Asian Regions,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2020/2021.02.17.Confucius_Pakistani_South_Asian/cybleinc.com-Confucius%20APT%20Android%20Spyware%20Targets%20Pakistani%20and%20Other%20South%20Asian%20Regions.pdf,[],[],[]
2021-02-17,Confucius APT Android Spyware Targets Pakistani and Other South Asian Regions - Cyble,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.02.17.Confucius_Pakistani_South_Asian/Confucius%20APT%20Android%20Spyware%20Targets%20Pakistani%20and%20Other%20South%20Asian%20Regions%20%E2%80%94%20Cyble.pdf,[],[],[]
2021-02-22,research.checkpoint.com-The Story of Jian  How APT31 Stole and Used an Unknown Equation Group 0-Day,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.02.22.APT31_Equation_Group/research.checkpoint.com-The%20Story%20of%20Jian%20%20How%20APT31%20Stole%20and%20Used%20an%20Unknown%20Equation%20Group%200-Day.pdf,"['CVE-2019-0803', 'CVE-2011-3402', 'CVE-2013-3894', 'CVE-2013-3128', 'CVE-2017-0005']",[],[]
2021-02-24,amnesty.org-Click and Bait Vietnamese Human Rights Defenders Targeted with Spyware Attacks,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.02.24.Click_and_Bait/amnesty.org-Click%20and%20Bait%20Vietnamese%20Human%20Rights%20Defenders%20Targeted%20with%20Spyware%20Attacks.pdf,[],[],[]
2021-02-25,kaspersky-ics-cert-lazarus-targets-defense-industry-with-threatneedle-en-20210225,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.02.25.Lazarus_ThreatNeedle/kaspersky-ics-cert-lazarus-targets-defense-industry-with-threatneedle-en-20210225.pdf,[],"['T1569:N/A', 'T1036:Masquerading', 'T1543:N/A', 'T1560:N/A', 'T1049:System Network Connections Discovery', 'T1132:Data Encoding', 'T1059:Command-Line Interface', 'T1070:Indicator Removal on Host', 'T1112:Modify Registry', 'T1140:Deobfuscate/Decode Files or Information', 'T1204:User Execution', 'T1566:N/A', 'T1057:Process Discovery', 'T1083:File and Directory Discovery', 'T1135:Network Share Discovery', 'T1557:N/A', 'T1033:System Owner/User Discovery', 'T1082:System Information Discovery', 'T1021:Remote Services', 'T1104:Multi-Stage Channels', 'T1041:Exfiltration Over Command and Control Channel', 'T1090:Connection Proxy', 'T1007:System Service Discovery', 'T1016:System Network Configuration Discovery', 'T1572:N/A', 'T1071:Standard Application Layer Protocol', 'T1547:N/A']",[]
2021-03-02,Operation Exchange Marauder_ Active Exploitation of Multiple Zero-Day Microsoft Exchange Vulnerabilities _ Volexity,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.03.02.Operation_Exchange_Marauder/Operation%20Exchange%20Marauder_%20Active%20Exploitation%20of%20Multiple%20Zero-Day%20Microsoft%20Exchange%20Vulnerabilities%20_%20Volexity.pdf,"['CVE-2021-27065', 'CVE-2021-26855']",[],"['rule webshell_aspx_simpleseesharp : Webshell Unclassiﬁed\n{\nmeta:\nauthor= “threatintel@volexity.com”\ndate= “2021-03-01”\ndescription= “A simple ASPX Webshell that allows an attacker to write further ﬁles to\ndisk.”\nhash= “893cd3583b49cb706b3e55ecb2ed0757b977a21f5c72e041392d1256f31166e2”\nstrings:\n$header= “<%@ Page Language=\\”C#\\” %>”\n$body= “<% HttpPostedFile thisFile = Request.Files[0];thisFile.SaveAs(Path.Combine”\ncondition:\n$header at 0 and\n$body and\nﬁlesize < 1KB\n}', 'rule\xa0webshell_aspx_reGeorgTunnel\xa0:\xa0Webshell\xa0Commodity\n{\nmeta:\nauthor= “threatintel@volexity.com”\ndate= “2021-03-01”\ndescription= “variation on reGeorgtunnel”\nhash= “406b680edc9a1bb0e2c7c451c56904857848b5f15570401450b73b232ff38928”\nreference= “https://github.com/sensepost/reGeorg/blob/master/tunnel.aspx”\nstrings:\n$s1= “System.Net.Sockets”\n$s2=\n“System.Text.Encoding.Default.GetString(Convert.FromBase64String(StrTr(Request.Headers.Get”\n$t1 = “.Split(‘|’)”\n$t2= “Request.Headers.Get”\n$t3= “.Substring(“\n$t4= “new Socket(“\n$t5= “IPAddress ip;”\ncondition:\nall of ($s*) or\nall of ($t*)\n}', 'rule webshell_aspx_sportsball : Webshell\n{\nmeta:\nauthor= “threatintel@volexity.com”\ndate= “2021-03-01”\ndescription= “The SPORTSBALL webshell allows attackers to upload ﬁles or execute\ncommands on the system.”\nhash= “2fa06333188795110bba14a482020699a96f76fb1ceb80cbfa2df9d3008b5b0a”\nstrings:\n$uniq1= “HttpCookie newcook = new HttpCookie(\\”fqrspt\\”,\nHttpContext.Current.Request.Form”\n$uniq2= “ZN2aDAB4rXsszEvCLrzgcvQ4oi5J1TuiRULlQbYwldE=”\n$var1= “Result.InnerText = string.Empty;”\n$var2= “newcook.Expires = DateTime.Now.AddDays(”\n$var3= “System.Diagnostics.Process process = new System.Diagnostics.Process()”\n$var4= “process.StandardInput.WriteLine(HttpContext.Current.Request.Form[\\””\n$var5= “else if (!string.IsNullOrEmpty(HttpContext.Current.Request.Form[\\””\n$var6= “<input type=\\”submit\\” value=\\”Upload\\” />”\ncondition:\nany of ($uniq*) or\nall of ($var*)\n}']"
2021-03-18,SilverFish_TLPWHITE,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.03.18.SilverFish_Group/SilverFish_TLPWHITE.pdf,[],"['T1555:N/A', 'T1538:N/A', 'T1585:N/A', 'T1569:N/A', 'T1036:Masquerading', 'T1195:Supply Chain Compromise', 'T1546:N/A', 'T1027:Obfuscated Files or Information', 'T1219:Remote Access Tools', 'T1078:Valid Accounts', 'T1586:N/A', 'T1129:Execution through Module Load', 'T1049:System Network Connections Discovery', 'T1132:Data Encoding', 'T1134:Access Token Manipulation', 'T1098:Account Manipulation', 'T1059:Command-Line Interface', 'T1003:Credential Dumping', 'T1106:Execution through API', 'T1112:Modify Registry', 'T1124:System Time Discovery', 'T1199:Trusted Relationship', 'T1102:Web Service', 'T1012:Query Registry', 'T1140:Deobfuscate/Decode Files or Information', 'T1005:Data from Local System', 'T1190:Exploit Public-Facing Application', 'T1204:User Execution', 'T1548:N/A', 'T1069:Permission Groups Discovery', 'T1068:Exploitation for Privilege Escalation', 'T1001:Data Obfuscation', 'T1566:N/A', 'T1583:N/A', 'T1083:File and Directory Discovery', 'T1482:Domain Trust Discovery', 'T1127:Trusted Developer Utilities', 'T1135:Network Share Discovery', 'T1218:Signed Binary Proxy Execution', 'T1484:Group Policy Modification', 'T1595:N/A', 'T1087:Account Discovery', 'T1114:Email Collection', 'T1518:N/A', 'T1072:Third-party Software', 'T1559:N/A', 'T1588:N/A', 'T1018:Remote System Discovery', 'T1587:N/A', 'T1202:Indirect Command Execution', 'T1211:Exploitation for Defense Evasion', 'T1568:N/A', 'T1021:Remote Services', 'T1564:N/A', 'T1530:N/A', 'T1570:N/A', 'T1039:Data from Network Shared Drive', 'T1047:Windows Management Instrumentation', 'T1041:Exfiltration Over Command and Control Channel', 'T1104:Multi-Stage Channels', 'T1090:Connection Proxy', 'T1552:N/A', 'T1007:System Service Discovery', 'T1053:Scheduled Task', 'T1598:N/A', 'T1572:N/A', 'T1133:External Remote Services', 'T1071:Standard Application Layer Protocol', 'T1210:Exploitation of Remote Services', 'T1547:N/A', 'T1212:Exploitation for Credential Access', 'T1571:N/A']",[]
2021-03-23,"Websites Hosting Cracks Spread Malware, Adware",,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.03.23.CopperStealer/Websites%20Hosting%20Cracks%20Spread%20Malware%2C%20Adware.pdf,[],[],[]
2021-03-30,BadBlood_ TA453 Targets US and Israeli Medical Research Personnel in Credential Phishing Campaigns _ Proofpoint US,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.03.30.BadBlood_TA453/BadBlood_%20TA453%20Targets%20US%20and%20Israeli%20Medical%20Research%20Personnel%20in%20Credential%20Phishing%20Campaigns%20_%20Proofpoint%20US.pdf,[],[],[]
2021-04-02,Joint CSA AA21-092A APT Actors Exploit Vulnerabilitiesto Gain Initial Access for Future Attacks,,https://www.ic3.gov/Media/News/2021/210402.pdf,"['CVE 2018-13379', 'CVE-2019-5591', 'CVE-2020-12812', 'CVE-2018-13379']",[],[]
2021-04-06,Threat Group Uses Voice Changing Software in Espionage Attempt - Cado Security _ Cloud Native Digital Forensics,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.04.06.APT-C-23_Voice_Changing/Threat%20Group%20Uses%20Voice%20Changing%20Software%20in%20Espionage%20Attempt%20-%20Cado%20Security%20_%20Cloud%20Native%20Digital%20Forensics.pdf,[],[],[]
2021-04-07,Cisco Talos Intelligence Group - Comprehensive Threat Intelligence_ Sowing Discord_ Reaping the benefits of collaboration app abuse,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.04.07.Sowing_Discord/Cisco%20Talos%20Intelligence%20Group%20-%20Comprehensive%20Threat%20Intelligence_%20Sowing%20Discord_%20Reaping%20the%20benefits%20of%20collaboration%20app%20abuse.pdf,[],[],[]
2021-04-08,"(Are you) afreight of the dark_ Watch out for Vyveva, new Lazarus backdoor _ WeLiveSecurity",,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.04.08.Vyveva_Lazarus/%28Are%20you%29%20afreight%20of%20the%20dark_%20Watch%20out%20for%20Vyveva%2C%20new%20Lazarus%20backdoor%20_%20WeLiveSecurity.pdf,[],"['T1569:N/A', 'T1036:Masquerading', 'T1027:Obfuscated Files or Information', 'T1543:N/A', 'T1560:N/A', 'T1025:Data from Removable Media', 'T1106:Execution through API', 'T1070:Indicator Removal on Host', 'T1112:Modify Registry', 'T1124:System Time Discovery', 'T1140:Deobfuscate/Decode Files or Information', 'T1005:Data from Local System', 'T1057:Process Discovery', 'T1083:File and Directory Discovery', 'T1033:System Owner/User Discovery', 'T1082:System Information Discovery', 'T1041:Exfiltration Over Command and Control Channel', 'T1016:System Network Configuration Discovery', 'T1573:N/A']",[]
2021-04-09,Iron Tiger APT Updates Toolkit With Evolved SysUpdate Malware,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.04.09.Iron_Tiger_SysUpdate/Iron%20Tiger%20APT%20Updates%20Toolkit%20With%20Evolved%20SysUpdate%20Malware.pdf,"['CVE-2021-26855', 'CVE-2020-0688', 'CVE-2021-26857', 'CVE-2018-0798', 'CVE-2019-0604', 'CVE-2021-26858', 'CVE-2017-15303']",[],[]
2021-04-13,"eSentire _ Hackers Flood the Web with 100,000 Malicious Pages",,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.04.13.Hackers_Flood/eSentire%20_%20Hackers%20Flood%20the%20Web%20with%20100%2C000%20Malicious%20Pages%2C%E2%80%A6.pdf,[],[],[]
2021-04-13,Zero-day vulnerability in Desktop Window Manager (CVE-2021-28310) used in the wild _ Securelist,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.04.13.CVE-2021-28310_APT/Zero-day%20vulnerability%20in%20Desktop%20Window%20Manager%20%28CVE-2021-28310%29%20used%20in%20the%20wild%20_%20Securelist.pdf,"['CVE-2021-28310', 'CVE-2021-1732']",[],[]
2021-04-28,Water Pamola Attacked Online Shops Via Malicious Orders,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.04.28.Water_Pamola/Water%20Pamola%20Attacked%20Online%20Shops%20Via%20Malicious%20Orders.pdf,[],[],[]
2021-05-01,MuddyWater Binder Project Part 1,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.05.01.MuddyWater_Binder_1/MuddyWater%20Binder%20Project%20Part%201.pdf,[],[],[]
2021-05-01,CryptoCore-Lazarus-Clearsky,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.05.01.CryptoCore-Lazarus/CryptoCore-Lazarus-Clearsky.pdf,[],[],[]
2021-05-06,Operation TunnelSnake _ Securelist,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.05.06.Operation_TunnelSnake/Operation%20TunnelSnake%20_%20Securelist.pdf,['CVE-2017-7269'],[],[]
2021-05-07,Advisory Further TTPs associated with SVR cyber actors,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.05.07.SVR_TTPs/Advisory%20Further%20TTPs%20associated%20with%20SVR%20cyber%20actors.pdf,"['CVE-2019-11510', 'CVE-2021-26855', 'CVE-2019-7609', 'CVE-2021-21972', 'CVE-2021-26857', 'CVE-2019-1653', 'CVE-2018-13379', 'CVE-2020-5902', 'CVE-2021-27065', 'CVE-2021-26858', 'CVE-2020-14882', 'CVE-2019-2725', 'CVE-2019-9670', 'CVE-2020-4006', 'CVE-2019-19781']","['T1059:Command-Line Interface', 'T1595:N/A', 'T1552:N/A', 'T1199:Trusted Relationship', 'T1114:Email Collection', 'T1195:Supply Chain Compromise', 'T1573:N/A', 'T1078:Valid Accounts', 'T1505:N/A', 'T1190:Exploit Public-Facing Application', 'T1071:Standard Application Layer Protocol']","['rule sliver_proxy_isNotFound_retn_cmp_uniq { \n    meta: \n        author = ""NCSC UK"" \n        description = ""Detects Sliver implant framework based on some unique \nCMPs within the Proxy isNotFound function. False positives may occur"" \n    strings: \n        $ = {C644241800C381F9B3B5E9B2} \n        $ = {8B481081F90CAED682} \n    condition: \n        (uint32(0) == 0x464C457F or (uint16(0) == 0x5A4D and \nuint16(uint32(0x3c)) == 0x4550)) and all of them \n}', 'rule sliver_nextCCServer_calcs { \n    meta: \n        author = ""NCSC UK"" \n        description = ""Detects Sliver implant framework based on instructions  \nfrom the nextCCServer function. False positives may occur"" \n    strings: \n        $ = {4889D3489948F7F94839CA????48C1E204488B0413488B4C1308} \n    condition: \n        (uint32(0) == 0x464C457F or (uint16(0) == 0x5A4D and \nuint16(uint32(0x3c)) == 0x4550)) and all of them \n}', 'rule sliver_github_file_paths_function_names { \n    meta: \n        author = ""NCSC UK"" \n        description = ""Detects Sliver Windows and Linux implants based on paths \nand function names within the binary"" \n    strings: \n        $p1 = ""/sliver/"" \n        $p2 = ""sliverpb."" \n        $fn1 = ""RevToSelfReq"" \n        $fn2 = ""ScreenshotReq"" \n        $fn3 = ""IfconfigReq"" \n        $fn4 = ""SideloadReq"" \n        $fn5 = ""InvokeMigrateReq"" \n        $fn6 = ""KillSessionReq"" \n        $fn7 = ""ImpersonateReq"" \n        $fn8 = ""NamedPipesReq"" \n    condition: \n        (uint32(0) == 0x464C457F or (uint16(0) == 0x5A4D and \nuint16(uint32(0x3c)) == 0x4550)) and (all of ($p*) or 3 of ($fn*)) \n}']"
2021-05-13,blog.talosintelligence.com-Transparent Tribe APT expands its Windows malware arsenal,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.05.13.Transparent_Tribe_APT/blog.talosintelligence.com-Transparent%20Tribe%20APT%20expands%20its%20Windows%20malware%20arsenal.pdf,[],[],[]
2021-05-25,evol-agrius,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.05.25.AGRIUSAuthor/evol-agrius.pdf,['CVE-2018-13379'],['S0073:N/A'],"['rule Agrius_Webshells \n{\n   meta:\n      description = ""Detects variations of webshells used by Agrius""\n      author = ""Amitai B @ SentinelOne""\n      version = ""1.0""\n      TLP = ""White""\n      last_modified = ""2021-05-11""\n   strings:\n      $s1 = ""public string base64ToStr(string instr)"" ascii\n      $s2 = ""Process prcsss=new Process()"" ascii\n      $s3 = ""<form id=\\""PRIVATECode\\"" runat=\\""server\\"">"" ascii\n   condition:\n      ( filesize > 1KB and filesize < 150KB and any of them )\n}', 'rule Agrius_Function_Names\n{\n   meta:\n    description = ""Detects malware used by Agrius threat actor based on unique function names""\n    author = ""Amitai B @ SentinelOne""\n    version = ""1.0""\n    TLP = ""White""\n    last_modified = ""2021-05-11""\n   strings:\n\t\n$s1 = ""GetWindowsTempPath"" ascii\n\t\n$s2 = ""GetCurrentProcess"" ascii\n \t\n$s3 = ""GetOwnPath"" ascii\n\t\n$s4 = ""PublicFunction"" ascii\n\t\n$s5 = ""SelfDelete"" ascii\n      $s6 = ""IsFirstInstance"" ascii\n   condition:\n      ( filesize > 1KB and filesize < 300KB and 3 of ($s*))\n}']"
2021-05-27,New sophisticated email-based attack from NOBELIUM - Microsoft Security,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.05.27.NOBELIUM_New/New%20sophisticated%20email-based%20attack%20from%20NOBELIUM%20-%20Microsoft%20Security.pdf,['CVE-2021-1879'],"['T1610:N/A', 'T1566:N/A', 'T1204:User Execution', 'T1071:Standard Application Layer Protocol']",[]
2021-06-10,Big airline heist_ APT41 likely behind massive supply chain attack,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.06.10.Big_airline_heist/Big%20airline%20heist_%20APT41%20likely%20behind%20massive%20supply%20chain%20attack.pdf,[],[],[]
2021-06-11,Story of the 'Phisherman' -Dissecting Phishing Techniques of CloudDragon APT (slides),,https://conference.hitb.org/hitbsecconf2021ams/materials/D2T1%20-%20The%20Phishermen%20-%20Dissecting%20Phishing%20Techniques%20of%20CloudDragon%20APT%20-%20Linda%20Kuo%20&Zih-Cing%20Liao%20.pdf,[],[],[]
2021-07-13,ASEC_REPORT_vol.103_ENG,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/Report/AhnLab/ASEC_REPORT_vol.103_ENG.pdf,[],[],[]
2021-07-28,I Knew You Were Trouble_ TA456 Targets Defense Contractor with Alluring Social Media Persona _ Proofpoint US,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.07.28.TA456/I%20Knew%20You%20Were%20Trouble_%20TA456%20Targets%20Defense%20Contractor%20with%20Alluring%20Social%20Media%20Persona%20_%20Proofpoint%20US.pdf,[],[],[]
2021-08-17,volexity.com-North Korean APT InkySquid Infects Victims Using Browser Exploits,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.08.17.NK_APT_InkySquid/volexity.com-North%20Korean%20APT%20InkySquid%20Infects%20Victims%20Using%20Browser%20Exploits.pdf,"['CVE-2020-1380', 'CVE-2021-26411']",[],[]
2021-09-02,North Korean Cyberattacks  A Dangerous and Evolving Threat 2,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/Report/North%20Korean%20Cyberattacks%20%20A%20Dangerous%20and%20Evolving%20Threat%202.pdf,[],"['S/2020:N/A', 'S/2019:N/A']",[]
2021-09-23,FamousSparrow_ A suspicious hotel guest _ WeLiveSecurity,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.09.23.FamousSparrow/FamousSparrow_%20A%C2%A0suspicious%20hotel%20guest%20_%20WeLiveSecurity.pdf,[],"['T1059:Command-Line Interface', 'T1574:N/A', 'T1003:Credential Dumping', 'T1041:Exfiltration Over Command and Control Channel', 'T1055:Process Injection', 'T1203:Exploitation for Client Execution', 'T1027:Obfuscated Files or Information', 'T1573:N/A', 'T1588:N/A', 'T1543:N/A', 'T1190:Exploit Public-Facing Application', 'T1005:Data from Local System', 'T1071:Standard Application Layer Protocol', 'T1547:N/A', 'T1082:System Information Discovery', 'T1583:N/A', 'T1134:Access Token Manipulation', 'T1083:File and Directory Discovery']",[]
2021-09-27,FoggyWeb_ Targeted NOBELIUM malware leads to persistent backdoor _ Microsoft Security Blog,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.09.27.FoggyWeb/FoggyWeb_%20Targeted%20NOBELIUM%20malware%20leads%20to%20persistent%20backdoor%20_%20Microsoft%20Security%20Blog.pdf,[],[],[]
2021-10-04,Malware Gh0stTimes Used by BlackTech - JPCERT_CC Eyes _ JPCERT Coordination Center official Blog,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.10.04.Gh0stTimes_BlackTech/Malware%20Gh0stTimes%20Used%20by%20BlackTech%20-%20JPCERT_CC%20Eyes%20_%20JPCERT%20Coordination%20Center%20official%20Blog.pdf,"['CVE-2021-28152', 'CVE-2021-1472', 'CVE-2021-21983', 'CVE-2021-28149', 'CVE-2021-3019', 'CVE-2018-2628', 'CVE-2021-21975', 'CVE-2021-2135', 'CVE-2021-28482', 'CVE-2021-1473']",[],[]
2021-10-05,UEFI threats moving to the ESP_ Introducing ESPecter bootkit _ WeLiveSecurity,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.10.05.ESPecter_bootkit/UEFI%20threats%20moving%20to%20the%20ESP_%20Introducing%20ESPecter%20bootkit%20_%20WeLiveSecurity.pdf,[],"['T1056:Input Capture', 'T1010:Application Window Discovery', 'T1036:Masquerading', 'T1120:Peripheral Device Discovery', 'T1027:Obfuscated Files or Information', 'T1095:Standard Non-Application Layer Protocol', 'T1029:Scheduled Transfer', 'T1497:Virtualization/Sandbox Evasion', 'T1025:Data from Removable Media', 'T1106:Execution through API', 'T1055:Process Injection', 'T1112:Modify Registry', 'T1124:System Time Discovery', 'T1105:Remote File Copy', 'T1140:Deobfuscate/Decode Files or Information', 'T1012:Query Registry', 'T1562:N/A', 'T1601:N/A', 'T1542:N/A', 'T1057:Process Discovery', 'T1083:File and Directory Discovery', 'T1113:Screen Capture', 'T1020:Automated Exfiltration', 'T1082:System Information Discovery', 'T1564:N/A', 'T1104:Multi-Stage Channels', 'T1041:Exfiltration Over Command and Control Channel', 'T1074:Data Staged', 'T1553:N/A', 'T1573:N/A', 'T1119:Automated Collection', 'T1071:Standard Application Layer Protocol', 'T1547:N/A']",[]
2021-10-14,Analyzing Email Services Abused for Business Email Compromise,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.10.14.BEC_groups/Analyzing%20Email%20Services%20Abused%20for%20Business%20Email%20Compromise.pdf,[],[],[]
2021-10-18,Harvester_ Nation-state-backed group uses new toolset to target victims in South Asia _ Symantec Blogs,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.10.18.Harvester_South_Asia/Harvester_%20Nation-state-backed%20group%20uses%20new%20toolset%20to%20target%20victims%20in%20South%20Asia%20_%20Symantec%20Blogs.pdf,[],[],[]
2021-10-25,AfricanCyberthreatAssessment_ENGLISH,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/Report/AfricanCyberthreatAssessment_ENGLISH.pdf,[],[],[]
2021-10-26,Malware WinDealer used by LuoYu Attack Group - JPCERT_CC Eyes _ JPCERT Coordination Center official Blog,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.10.26.WinDealer_LuoYu_Group/Malware%20WinDealer%20used%20by%20LuoYu%20Attack%20Group%20-%20JPCERT_CC%20Eyes%20_%20JPCERT%20Coordination%20Center%20official%20Blog.pdf,[],[],[]
2021-10-26,APT attacks  on industrial  organizations  in H1 2021,,https://ics-cert.kaspersky.com/media/Kaspersky-ICS-CERT-APT-attacks-on-industrial-organizations-in-H1-2021-En.pdf,[],[],[]
2021-11-08,TA505 exploits SolarWinds Serv-U vulnerability (CVE-2021-35211) for initial access - NCC Group Research,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.11.08.TA505_SolarWinds/TA505%20exploits%20SolarWinds%20Serv-U%20vulnerability%20%28CVE-2021-35211%29%20for%20initial%20access%20%E2%80%93%20NCC%20Group%20Research.pdf,['CVE-2021-35211'],"['T1059:Command-Line Interface', 'T1053:Scheduled Task', 'T1190:Exploit Public-Facing Application', 'T1112:Modify Registry']",[]
2021-11-10,wp-void-balaur-tracking-a-cybermercenarys-activities (1),,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.11.10.Void_Balaur/wp-void-balaur-tracking-a-cybermercenarys-activities%20%281%29.pdf,[],[],[]
2021-11-15,FINDING BEACONS IN THE DARK 1650728751599,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/Report/FINDING%20BEACONS%20IN%20THE%20DARK%201650728751599.pdf,['CVE-2021-40444'],[],[]
2021-11-18,TA406_triple-threat-N-Korea-aligned-TA406-steals-scams-spies_Proofpoint,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.11.18.TA406_North_Korea_aligned/TA406_triple-threat-N-Korea-aligned-TA406-steals-scams-spies_Proofpoint.pdf,[],[],[]
2021-12-11,eset_jumping_the_air_gap_wp,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.12.11.Jumping_the_air_gap/eset_jumping_the_air_gap_wp.pdf,"['CVE-2010-2743', 'CVE-2012-0158', 'CVE-2017-0144', 'CVE-2020-1421', 'CVE-2015-0096', 'CVE-2006-3439', 'CVE-2017-8570', 'CVE-2019-1280', 'CVE-2010-2772', 'CVE-2020-0729', 'CVE-2019-1188', 'CVE-2010-2729', 'CVE-2020-1299', 'CVE-2008-4250', 'CVE-2017-11882', 'CVE-2018-8346', 'CVE-2018-8345', 'CVE-2010-2568', 'CVE-2010-3338', 'CVE-2020-0684', 'CVE-2017-0199', 'CVE-2017-8464', 'CVE-2012-3015', 'CVE-2018-0802']",['T1547:N/A'],[]
2021-12-16,New DarkHotel APT attack chain identified _ Zscaler,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.12.16.New_DarkHotel_APT/New%20DarkHotel%20APT%20attack%20chain%20identified%20_%20Zscaler.pdf,[],[],[]
2021-12-19,EN-BlackTech_2021,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2021/2021.12.19.BlackTech_APT/EN-BlackTech_2021.pdf,[],[],[]
2022-01-27,APT29_StellarParticle-Campaing_CrowdStrike,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2022/2022.01.27.APT29_StellarParticle/APT29_StellarParticle-Campaing_CrowdStrike.pdf,[],"['T1003:Credential Dumping', 'T1555:N/A', 'T1550:N/A', 'T1213:Data from Information Repositories', 'T1595:N/A', 'T1087:Account Discovery', 'T1036:Masquerading', 'T1546:N/A', 'T1133:External Remote Services', 'T1539:N/A', 'T1078:Valid Accounts', 'T1069:Permission Groups Discovery', 'T1021:Remote Services', 'T1057:Process Discovery', 'T1482:Domain Trust Discovery', 'T1098:Account Manipulation']",[]
